date,renderedContent,user
2022-07-15 02:11:56+00:00,"Important message by Com. Wojciechowski on 🇪🇺🇸🇬cooperation to restart post-Covid global economy and ward off looming threat of food crisis, caused by illegal Russian actions. 
Great prospects for stronger connectivity with Europe, stressed by Min S Iswaran at the EU event today https://t.co/6BRDlJFsq1",https://twitter.com/BogdziewiczM
2022-05-04 05:46:40+00:00,"With covid under control and local restrictions relaxed more opportunities arise to meet in person and discuss local and regional topics of interest to any diplomat. Great recent meeting of (many, not all) female ambassadors in Singapore, courtesy of #BeNeLux colleagues https://t.co/Q8lJBP9hJV",https://twitter.com/BogdziewiczM
2021-06-07 13:56:03+00:00,"Over 22 millions 💉💉 doses administered and #Poland begins #covid vaccination for children 12y+. 👏🏼👏🏼
We completed ✅ the registration in an easy, smooth process and can’t wait to get 👧🏼 👦🏼 the jabs this summer. 

There is only one way to end this 😱🦠 pandemic:➡️ 💉😷💉😷 https://t.co/qhm9IFqu0a",https://twitter.com/BogdziewiczM
